data:text/csv;charset=utf-8,Id,metric_alias_metrics_view_graph_0,metric_alias_metrics_view_graph_1,metric_alias_metrics_view_graph_2
StatusCode,Complete,Complete,Complete
Messages,,,
Full label,eu-north-1:AWS/Lambda FunctionName:FetchCurrencyRates Duration Minimum 60,eu-north-1:AWS/Lambda FunctionName:FetchCurrencyRates Duration Average 60,eu-north-1:AWS/Lambda FunctionName:FetchCurrencyRates Duration Maximum 60
Label,Duration,Duration,Duration
2024/09/03 01:59:00,1304.48,1304.48,1304.48
2024/09/03 02:00:00,1306.16,1306.16,1306.16
2024/09/03 02:01:00,1326.76,1326.76,1326.76
2024/09/03 02:02:00,1338.03,1338.03,1338.03
2024/09/03 02:03:00,1304.66,1304.66,1304.66
2024/09/03 02:04:00,1303.01,1303.01,1303.01
2024/09/03 02:05:00,1319.37,1319.37,1319.37
2024/09/03 02:06:00,1288.92,1288.92,1288.92
2024/09/03 02:07:00,1331.58,1331.58,1331.58
2024/09/03 02:08:00,1298.75,1298.75,1298.75
2024/09/03 02:09:00,1315.19,1315.19,1315.19
2024/09/03 02:10:00,1320.68,1320.68,1320.68
2024/09/03 02:11:00,1315.61,1315.61,1315.61
2024/09/03 02:12:00,1295.83,1295.83,1295.83
2024/09/03 02:13:00,1284.52,1284.52,1284.52
2024/09/03 02:14:00,1292.76,1292.76,1292.76
2024/09/03 02:15:00,1352.89,1352.89,1352.89
2024/09/03 02:16:00,1314.25,1314.25,1314.25
2024/09/03 02:17:00,1318.98,1318.98,1318.98
2024/09/03 02:18:00,1281.44,1281.44,1281.44
2024/09/03 02:19:00,1339.88,1339.88,1339.88
2024/09/03 02:20:00,1301.82,1301.82,1301.82
2024/09/03 02:21:00,1302.75,1302.75,1302.75
2024/09/03 02:22:00,1289.92,1289.92,1289.92
2024/09/03 02:23:00,1315.49,1315.49,1315.49
2024/09/03 02:24:00,1314.77,1314.77,1314.77
2024/09/03 02:25:00,1313.69,1313.69,1313.69
2024/09/03 02:26:00,1284.16,1284.16,1284.16
2024/09/03 02:27:00,1303.07,1303.07,1303.07
2024/09/03 02:28:00,1314.28,1314.28,1314.28
2024/09/03 02:29:00,1310.91,1310.91,1310.91
2024/09/03 02:30:00,1301.59,1301.59,1301.59
2024/09/03 02:31:00,1383.38,1383.38,1383.38
2024/09/03 02:32:00,1317.11,1317.11,1317.11
2024/09/03 02:33:00,1292.49,1292.49,1292.49
2024/09/03 02:34:00,1304.6,1304.6,1304.6
2024/09/03 02:35:00,1319.65,1319.65,1319.65
2024/09/03 02:36:00,1289.66,1289.66,1289.66
2024/09/03 02:37:00,1294.88,1294.88,1294.88
2024/09/03 02:38:00,1281.05,1281.05,1281.05
2024/09/03 02:39:00,2160.98,2160.98,2160.98
2024/09/03 02:40:00,1302.86,1302.86,1302.86
2024/09/03 02:41:00,1296.69,1296.69,1296.69
2024/09/03 02:42:00,1326.62,1326.62,1326.62
2024/09/03 02:43:00,1286.74,1286.74,1286.74
2024/09/03 02:44:00,1288.75,1288.75,1288.75
2024/09/03 02:45:00,1281.62,1281.62,1281.62
2024/09/03 02:46:00,1329.81,1329.81,1329.81
2024/09/03 02:47:00,1274.47,1274.47,1274.47
2024/09/03 02:48:00,1288.4,1288.4,1288.4
2024/09/03 02:49:00,1296.1,1296.1,1296.1
2024/09/03 02:50:00,1290.79,1290.79,1290.79
2024/09/03 02:51:00,1281.6,1281.6,1281.6
2024/09/03 02:52:00,1333.01,1333.01,1333.01
2024/09/03 02:53:00,1317.99,1317.99,1317.99
2024/09/03 02:54:00,1311.88,1311.88,1311.88
2024/09/03 02:55:00,1331.19,1331.19,1331.19
2024/09/03 02:56:00,1269.46,1269.46,1269.46
2024/09/03 02:57:00,1285.27,1285.27,1285.27
2024/09/03 02:58:00,1288.82,1288.82,1288.82
2024/09/03 02:59:00,1298,1298,1298
2024/09/03 03:00:00,1298.01,1298.01,1298.01
2024/09/03 03:01:00,1608.11,1608.11,1608.11
2024/09/03 03:02:00,3114.27,3114.27,3114.27
2024/09/03 03:03:00,1310.68,1310.68,1310.68
2024/09/03 03:04:00,1313.02,1313.02,1313.02
2024/09/03 03:05:00,1287.24,1287.24,1287.24
2024/09/03 03:06:00,1308.88,1308.88,1308.88
2024/09/03 03:07:00,1323.97,1323.97,1323.97
2024/09/03 03:08:00,1364.57,1364.57,1364.57
2024/09/03 03:09:00,1319.5,1319.5,1319.5
2024/09/03 03:10:00,1877.81,1877.81,1877.81
2024/09/03 03:11:00,1342.59,1342.59,1342.59
2024/09/03 03:12:00,1318.48,1318.48,1318.48
2024/09/03 03:13:00,1312.54,1312.54,1312.54
2024/09/03 03:14:00,1327.23,1327.23,1327.23
2024/09/03 03:15:00,1284.3,1284.3,1284.3
2024/09/03 03:16:00,1303.19,1303.19,1303.19
2024/09/03 03:17:00,1298.6,1298.6,1298.6
2024/09/03 03:18:00,1270.15,1270.15,1270.15
2024/09/03 03:19:00,1329.85,1329.85,1329.85
2024/09/03 03:20:00,1290.67,1290.67,1290.67
2024/09/03 03:21:00,1204.39,1204.39,1204.39
2024/09/03 03:22:00,1302.97,1302.97,1302.97
2024/09/03 03:23:00,1303.42,1303.42,1303.42
2024/09/03 03:24:00,1351.42,1351.42,1351.42
2024/09/03 03:25:00,1368.92,1368.92,1368.92
2024/09/03 03:26:00,1312.89,1312.89,1312.89
2024/09/03 03:27:00,1340.84,1340.84,1340.84
2024/09/03 03:28:00,1320.65,1320.65,1320.65
2024/09/03 03:29:00,1288.7,1288.7,1288.7
2024/09/03 03:30:00,1305.87,1305.87,1305.87
2024/09/03 03:31:00,1298.53,1298.53,1298.53
2024/09/03 03:32:00,1307.46,1307.46,1307.46
2024/09/03 03:33:00,1318.04,1318.04,1318.04
2024/09/03 03:34:00,1291.58,1291.58,1291.58
2024/09/03 03:35:00,1324.73,1324.73,1324.73
2024/09/03 03:36:00,1330.97,1330.97,1330.97
2024/09/03 03:37:00,1345.41,1345.41,1345.41
2024/09/03 03:38:00,1302.46,1302.46,1302.46
2024/09/03 03:39:00,1619.28,1619.28,1619.28
2024/09/03 03:40:00,1290.96,1290.96,1290.96
2024/09/03 03:41:00,1276.45,1276.45,1276.45
2024/09/03 03:42:00,1315.68,1315.68,1315.68
2024/09/03 03:43:00,1312.96,1312.96,1312.96
2024/09/03 03:44:00,2722.02,2722.02,2722.02
2024/09/03 03:45:00,1294.6,1294.6,1294.6
2024/09/03 03:46:00,1282.42,1282.42,1282.42
2024/09/03 03:47:00,1296.67,1296.67,1296.67
2024/09/03 03:48:00,1288.45,1288.45,1288.45
2024/09/03 03:49:00,1287.52,1287.52,1287.52
2024/09/03 03:50:00,1375.97,1375.97,1375.97
2024/09/03 03:51:00,1365.15,1365.15,1365.15
2024/09/03 03:52:00,1295.18,1295.18,1295.18
2024/09/03 03:53:00,1305.5,1305.5,1305.5
2024/09/03 03:54:00,1312.19,1312.19,1312.19
2024/09/03 03:55:00,1306.77,1306.77,1306.77
2024/09/03 03:56:00,1280.66,1280.66,1280.66
2024/09/03 03:57:00,1288.54,1288.54,1288.54
2024/09/03 03:58:00,2651.37,2651.37,2651.37
2024/09/03 03:59:00,1300.26,1300.26,1300.26
2024/09/03 04:00:00,1310.42,1310.42,1310.42
2024/09/03 04:01:00,2213.09,2213.09,2213.09
2024/09/03 04:02:00,1321.67,1321.67,1321.67
2024/09/03 04:03:00,1315.65,1315.65,1315.65
2024/09/03 04:04:00,1330.49,1330.49,1330.49
2024/09/03 04:05:00,1329.42,1329.42,1329.42
2024/09/03 04:06:00,1329.78,1329.78,1329.78
2024/09/03 04:07:00,1321.5,1321.5,1321.5
2024/09/03 04:08:00,1322.85,1322.85,1322.85
2024/09/03 04:09:00,1312.1,1312.1,1312.1
2024/09/03 04:10:00,2803.07,2803.07,2803.07
2024/09/03 04:11:00,1302.7,1302.7,1302.7
2024/09/03 04:12:00,1311.2,1311.2,1311.2
2024/09/03 04:13:00,1997.39,1997.39,1997.39
2024/09/03 04:14:00,1315.69,1315.69,1315.69
2024/09/03 04:15:00,1339.76,1339.76,1339.76
2024/09/03 04:16:00,1363.13,1363.13,1363.13
2024/09/03 04:17:00,1298.57,1298.57,1298.57
2024/09/03 04:18:00,1567.31,1567.31,1567.31
2024/09/03 04:19:00,2628.54,2628.54,2628.54
2024/09/03 04:20:00,1351.05,1351.05,1351.05
2024/09/03 04:21:00,1346.73,1346.73,1346.73
2024/09/03 04:22:00,1327.07,1327.07,1327.07
2024/09/03 04:23:00,1310.77,1310.77,1310.77
2024/09/03 04:24:00,1318.5,1318.5,1318.5
2024/09/03 04:25:00,1300.01,1300.01,1300.01
2024/09/03 04:26:00,1300.97,1300.97,1300.97
2024/09/03 04:27:00,1318.8,1318.8,1318.8
2024/09/03 04:28:00,1311.94,1311.94,1311.94
2024/09/03 04:29:00,1291.94,1291.94,1291.94
2024/09/03 04:30:00,1321.6,1321.6,1321.6
2024/09/03 04:31:00,1333.78,1333.78,1333.78
2024/09/03 04:32:00,1312.98,1312.98,1312.98
2024/09/03 04:33:00,1320.25,1320.25,1320.25
2024/09/03 04:34:00,1291.7,1291.7,1291.7
2024/09/03 04:35:00,1300.04,1300.04,1300.04
2024/09/03 04:36:00,1351.56,1351.56,1351.56
2024/09/03 04:37:00,1294.58,1294.58,1294.58
2024/09/03 04:38:00,1302.75,1302.75,1302.75
2024/09/03 04:39:00,1283.06,1283.06,1283.06
2024/09/03 04:40:00,1689.3,1689.3,1689.3
2024/09/03 04:41:00,1346.6,1346.6,1346.6
2024/09/03 04:42:00,1280.81,1280.81,1280.81
2024/09/03 04:43:00,1324.64,1324.64,1324.64
2024/09/03 04:44:00,1316.35,1316.35,1316.35
2024/09/03 04:45:00,1352.27,1352.27,1352.27
2024/09/03 04:46:00,1862.3,1862.3,1862.3
2024/09/03 04:47:00,1337.8,1337.8,1337.8
2024/09/03 04:48:00,1301.8,1301.8,1301.8
2024/09/03 04:49:00,1310.21,1310.21,1310.21
2024/09/03 04:50:00,1349.66,1349.66,1349.66
2024/09/03 04:51:00,1311.11,1311.11,1311.11
2024/09/03 04:52:00,1305.68,1305.68,1305.68
2024/09/03 04:53:00,1287.64,1287.64,1287.64
2024/09/03 04:54:00,1366.18,1366.18,1366.18
2024/09/03 04:55:00,1307.59,1307.59,1307.59
2024/09/03 04:56:00,1325.88,1325.88,1325.88
2024/09/03 04:57:00,1962.77,1962.77,1962.77
2024/09/03 04:58:00,1297.16,1297.16,1297.16
2024/09/03 04:59:00,1307.22,1307.22,1307.22
2024/09/03 05:00:00,1331.95,1331.95,1331.95
2024/09/03 05:01:00,1314.04,1314.04,1314.04
2024/09/03 05:02:00,1326.02,1326.02,1326.02
2024/09/03 05:03:00,1316.79,1316.79,1316.79
2024/09/03 05:04:00,1331.35,1331.35,1331.35
2024/09/03 05:05:00,1344.95,1344.95,1344.95
2024/09/03 05:06:00,1330.33,1330.33,1330.33
2024/09/03 05:07:00,1345.45,1345.45,1345.45
2024/09/03 05:08:00,1316.68,1316.68,1316.68
2024/09/03 05:09:00,1316.1,1316.1,1316.1
2024/09/03 05:10:00,1707.17,1707.17,1707.17
2024/09/03 05:11:00,1862.59,1862.59,1862.59
2024/09/03 05:12:00,1305.1,1305.1,1305.1
2024/09/03 05:13:00,1807.44,1807.44,1807.44
2024/09/03 05:14:00,1284.33,1284.33,1284.33
2024/09/03 05:15:00,1266.56,1266.56,1266.56
2024/09/03 05:16:00,1294.54,1294.54,1294.54
2024/09/03 05:17:00,1296.51,1296.51,1296.51
2024/09/03 05:18:00,1303.51,1303.51,1303.51
2024/09/03 05:19:00,1290.81,1290.81,1290.81
2024/09/03 05:20:00,1316.46,1316.46,1316.46
2024/09/03 05:21:00,1263.47,1263.47,1263.47
2024/09/03 05:22:00,1268.02,1268.02,1268.02
2024/09/03 05:23:00,1300.17,1300.17,1300.17
2024/09/03 05:24:00,1295.74,1295.74,1295.74
2024/09/03 05:25:00,1298.29,1298.29,1298.29
2024/09/03 05:26:00,1270.07,1270.07,1270.07
2024/09/03 05:27:00,1260.68,1260.68,1260.68
2024/09/03 05:28:00,1267.66,1267.66,1267.66
2024/09/03 05:29:00,1272.14,1272.14,1272.14
2024/09/03 05:30:00,1273.98,1273.98,1273.98
2024/09/03 05:31:00,1293.12,1293.12,1293.12
2024/09/03 05:32:00,1310.13,1310.13,1310.13
2024/09/03 05:33:00,1318.29,1318.29,1318.29
2024/09/03 05:34:00,1329.59,1329.59,1329.59
2024/09/03 05:35:00,1272.25,1272.25,1272.25
2024/09/03 05:36:00,1272.17,1272.17,1272.17
2024/09/03 05:37:00,1311.84,1311.84,1311.84
2024/09/03 05:38:00,1241.23,1241.23,1241.23
2024/09/03 05:39:00,1307.96,1307.96,1307.96
2024/09/03 05:40:00,1259.37,1259.37,1259.37
2024/09/03 05:41:00,2430.17,2430.17,2430.17
2024/09/03 05:42:00,1262.07,1262.07,1262.07
2024/09/03 05:43:00,1291.87,1291.87,1291.87
2024/09/03 05:44:00,1973.53,1973.53,1973.53
2024/09/03 05:45:00,1250.9,1250.9,1250.9
2024/09/03 05:46:00,1298.91,1298.91,1298.91
2024/09/03 05:47:00,1302.28,1302.28,1302.28
2024/09/03 05:48:00,1273.03,1273.03,1273.03
2024/09/03 05:49:00,1283.66,1283.66,1283.66
2024/09/03 05:50:00,1266.93,1266.93,1266.93
2024/09/03 05:51:00,1273.2,1273.2,1273.2
2024/09/03 05:52:00,1248.25,1248.25,1248.25
2024/09/03 05:53:00,1280.88,1280.88,1280.88
2024/09/03 05:54:00,1303.04,1303.04,1303.04
2024/09/03 05:55:00,1282.8,1282.8,1282.8
2024/09/03 05:56:00,1620.15,1620.15,1620.15
2024/09/03 05:57:00,1303.39,1303.39,1303.39
2024/09/03 05:58:00,1282.17,1282.17,1282.17
2024/09/03 05:59:00,1299.31,1299.31,1299.31
2024/09/03 06:00:00,1273.85,1273.85,1273.85
2024/09/03 06:01:00,1308.25,1308.25,1308.25
2024/09/03 06:02:00,2625.82,2625.82,2625.82
2024/09/03 06:03:00,1295.49,1295.49,1295.49
2024/09/03 06:04:00,1266.62,1266.62,1266.62
2024/09/03 06:05:00,1280.89,1280.89,1280.89
2024/09/03 06:06:00,1304.75,1304.75,1304.75
2024/09/03 06:07:00,1300.03,1300.03,1300.03
2024/09/03 06:08:00,1315.39,1315.39,1315.39
2024/09/03 06:09:00,1283.52,1283.52,1283.52
2024/09/03 06:10:00,1301,1301,1301
2024/09/03 06:11:00,1280.31,1280.31,1280.31
2024/09/03 06:12:00,1331.54,1331.54,1331.54
2024/09/03 06:13:00,1284.86,1284.86,1284.86
2024/09/03 06:14:00,1328.07,1328.07,1328.07
2024/09/03 06:15:00,1313.38,1313.38,1313.38
2024/09/03 06:16:00,1272.98,1272.98,1272.98
2024/09/03 06:17:00,1303.16,1303.16,1303.16
2024/09/03 06:18:00,1823.78,1823.78,1823.78
2024/09/03 06:19:00,1289.45,1289.45,1289.45
2024/09/03 06:20:00,1279.35,1279.35,1279.35
2024/09/03 06:21:00,1297.92,1297.92,1297.92
2024/09/03 06:22:00,1298.17,1298.17,1298.17
2024/09/03 06:23:00,1323.25,1323.25,1323.25
2024/09/03 06:24:00,1278.72,1278.72,1278.72
2024/09/03 06:25:00,1293.41,1293.41,1293.41
2024/09/03 06:26:00,1303.56,1303.56,1303.56
2024/09/03 06:27:00,1293.18,1293.18,1293.18
2024/09/03 06:28:00,1262.35,1262.35,1262.35
2024/09/03 06:29:00,1301.86,1301.86,1301.86
2024/09/03 06:30:00,1295.34,1295.34,1295.34
2024/09/03 06:31:00,1327.64,1327.64,1327.64
2024/09/03 06:32:00,1293.06,1293.06,1293.06
2024/09/03 06:33:00,1274.24,1274.24,1274.24
2024/09/03 06:34:00,1318.64,1318.64,1318.64
2024/09/03 06:35:00,1285.83,1285.83,1285.83
2024/09/03 06:36:00,1295.51,1295.51,1295.51
2024/09/03 06:37:00,1276.89,1276.89,1276.89
2024/09/03 06:38:00,1297.32,1297.32,1297.32
2024/09/03 06:39:00,1294.49,1294.49,1294.49
2024/09/03 06:40:00,1262.29,1262.29,1262.29
2024/09/03 06:41:00,1323.65,1323.65,1323.65
2024/09/03 06:42:00,1286.8,1286.8,1286.8
2024/09/03 06:43:00,1314.93,1314.93,1314.93
2024/09/03 06:44:00,1311.6,1311.6,1311.6
2024/09/03 06:45:00,1287.28,1287.28,1287.28
2024/09/03 06:46:00,1334.57,1334.57,1334.57
2024/09/03 06:47:00,1295.8,1295.8,1295.8
2024/09/03 06:48:00,1322.29,1322.29,1322.29
2024/09/03 06:49:00,1336.14,1336.14,1336.14
2024/09/03 06:50:00,1290.17,1290.17,1290.17
2024/09/03 06:51:00,1303.62,1303.62,1303.62
2024/09/03 06:52:00,1274.22,1274.22,1274.22
2024/09/03 06:53:00,1271.02,1271.02,1271.02
2024/09/03 06:54:00,1307.47,1307.47,1307.47
2024/09/03 06:55:00,1343.88,1343.88,1343.88
2024/09/03 06:56:00,1306.49,1306.49,1306.49
2024/09/03 06:57:00,1561.37,1561.37,1561.37
2024/09/03 06:58:00,1292.8,1292.8,1292.8
2024/09/03 06:59:00,1301.55,1301.55,1301.55
2024/09/03 07:00:00,3087.54,3087.54,3087.54
2024/09/03 07:01:00,1289.55,1289.55,1289.55
2024/09/03 07:02:00,1266.85,1266.85,1266.85
2024/09/03 07:03:00,1273.19,1273.19,1273.19
2024/09/03 07:04:00,1301.75,1301.75,1301.75
2024/09/03 07:05:00,1277.38,1277.38,1277.38
2024/09/03 07:06:00,1311.47,1311.47,1311.47
2024/09/03 07:07:00,2512.91,2512.91,2512.91
2024/09/03 07:08:00,1526.45,1526.45,1526.45
2024/09/03 07:09:00,1307.95,1307.95,1307.95
2024/09/03 07:10:00,1276.11,1276.11,1276.11
2024/09/03 07:11:00,1258.36,1258.36,1258.36
2024/09/03 07:12:00,1290.34,1290.34,1290.34
2024/09/03 07:13:00,1378.29,1378.29,1378.29
2024/09/03 07:14:00,1295.99,1295.99,1295.99
2024/09/03 07:15:00,1282.5,1282.5,1282.5
2024/09/03 07:16:00,1309.14,1309.14,1309.14
2024/09/03 07:17:00,1312.98,1312.98,1312.98
2024/09/03 07:18:00,1264.56,1264.56,1264.56
2024/09/03 07:19:00,1307.17,1307.17,1307.17
2024/09/03 07:20:00,1299.45,1299.45,1299.45
2024/09/03 07:21:00,1308.41,1308.41,1308.41
2024/09/03 07:22:00,1293.61,1293.61,1293.61
2024/09/03 07:23:00,1300.67,1300.67,1300.67
2024/09/03 07:24:00,1923.19,1923.19,1923.19
2024/09/03 07:25:00,1340.25,1340.25,1340.25
2024/09/03 07:26:00,1293.01,1293.01,1293.01
2024/09/03 07:27:00,1325.94,1325.94,1325.94
2024/09/03 07:28:00,1368.78,1368.78,1368.78
2024/09/03 07:29:00,1251.38,1251.38,1251.38
2024/09/03 07:30:00,1298.2,1298.2,1298.2
2024/09/03 07:31:00,1318.04,1318.04,1318.04
2024/09/03 07:32:00,1315.4,1315.4,1315.4
2024/09/03 07:33:00,1280.01,1280.01,1280.01
2024/09/03 07:34:00,1290.9,1290.9,1290.9
2024/09/03 07:35:00,1314.99,1314.99,1314.99
2024/09/03 07:36:00,1266.64,1266.64,1266.64
2024/09/03 07:37:00,1244.87,1244.87,1244.87
2024/09/03 07:38:00,1567.67,1567.67,1567.67
2024/09/03 07:39:00,1259.54,1259.54,1259.54
2024/09/03 07:40:00,1253.49,1253.49,1253.49
2024/09/03 07:41:00,1864.33,1864.33,1864.33
2024/09/03 07:42:00,1288.21,1288.21,1288.21
2024/09/03 07:43:00,1291.76,1291.76,1291.76
2024/09/03 07:44:00,1302.78,1302.78,1302.78
2024/09/03 07:45:00,1251.13,1251.13,1251.13
2024/09/03 07:46:00,1296.66,1296.66,1296.66
2024/09/03 07:47:00,1258.21,1258.21,1258.21
2024/09/03 07:48:00,2306.64,2306.64,2306.64
2024/09/03 07:49:00,1262.67,1262.67,1262.67
2024/09/03 07:50:00,1330.2,1330.2,1330.2
2024/09/03 07:51:00,1275.77,1275.77,1275.77
